Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.949085545722714,1017.0,0.0,7067.22,0.0,1010.0,7030.76,7.0,36.46,100.17,6930.59,358,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,13.956190476190475,21.0,0.02064896755162242,293.08,0.04147033769997255,21.0,293.08,0.0,0.00,5.39,287.69,18,0.05027932960893855,0,0,0.020792079207920793,0,0,0.041510174458451586
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,13.96,21.0,1.0,293.08,1.0,21.0,293.08,0.0,0.00,5.39,287.69,18,1.0,0,1.0,0.020792079207920793,0,1.0,0.041510174458451586
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,17.99,1.0,0.047619047619047616,17.99,0.0613825576634366,1.0,17.99,0.0,0.00,0.00,17.99,1,0.05555555555555555,0.047619047619047616,0.047619047619047616,9.900990099009901E-4,0.06253258715979004,0.06253258715979004,0.0025957386023412144
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,15.99,1.0,0.047619047619047616,15.99,0.05455848232564488,1.0,15.99,0.0,0.00,0.00,15.99,1,0.05555555555555555,0.047619047619047616,0.047619047619047616,9.900990099009901E-4,0.05558065973791234,0.05558065973791234,0.0023071628822365774
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,15.669,10.0,0.47619047619047616,156.69,0.534632182339293,10.0,156.69,0.0,0.00,0.00,156.69,10,0.5555555555555556,0.47619047619047616,0.47619047619047616,0.009900990099009901,0.5446487538670096,0.5446487538670096,0.022608464791597827
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,14.99,2.0,0.09523809523809523,29.98,0.10229288931349803,2.0,29.98,0.0,0.00,0.75,29.23,2,0.1111111111111111,0.09523809523809523,0.09523809523809523,0.0019801980198019802,0.10160241927074282,0.10160241927074282,0.0042175341493292775
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030810797,100000012030810796,100000005573120702,BREAKFAST,BREAKFAST,,Vegetarian Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121431,100000005573121430,100000005573120702,BREAKFAST,BREAKFAST,,Scrambled Eggs,,13.99,2.0,0.09523809523809523,27.98,0.0954688139757063,2.0,27.98,0.0,0.00,3.61,24.37,2,0.1111111111111111,0.09523809523809523,0.09523809523809523,0.0019801980198019802,0.08470923563557997,0.08470923563557997,0.0035162951494750088
