Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.757483506126295,1061.0,0.0,7169.69,0.0,1048.0,7096.40,13.0,73.29,124.23,6972.17,335,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,13.982758620689655,29.0,0.027332704995287466,405.50,0.056557535960411125,29.0,405.50,0.0,0.00,3.41,402.09,24,0.07164179104477612,0,0,0.02767175572519084,0,0,0.05767071084038398
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,13.98,29.0,1.0,405.50,1.0,29.0,405.50,0.0,0.00,3.41,402.09,24,1.0,0,1.0,0.02767175572519084,0,1.0,0.05767071084038398
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,17.99,1.0,0.034482758620689655,17.99,0.044364981504315656,1.0,17.99,0.0,0.00,0.00,17.99,1,0.041666666666666664,0.034482758620689655,0.034482758620689655,9.541984732824427E-4,0.04474122708846278,0.04474122708846278,0.002580258370062692
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,15.99,1.0,0.034482758620689655,15.99,0.0394327990135635,1.0,15.99,0.0,0.00,0.00,15.99,1,0.041666666666666664,0.034482758620689655,0.034482758620689655,9.541984732824427E-4,0.03976721629485936,0.03976721629485936,0.0022934036318678405
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,17.2225,12.0,0.41379310344827586,206.67,0.5096670776818742,12.0,206.67,0.0,0.00,3.41,203.26,10,0.4166666666666667,0.41379310344827586,0.41379310344827586,0.011450381679389313,0.5055087169539157,0.5055087169539157,0.02915304704274279
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,14.99,2.0,0.06896551724137931,29.98,0.07393341553637485,2.0,29.98,0.0,0.00,0.00,29.98,2,0.08333333333333333,0.06896551724137931,0.06896551724137931,0.0019083969465648854,0.0745604217961153,0.0745604217961153,0.004299952525540829
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030810797,100000012030810796,100000005573120702,BREAKFAST,BREAKFAST,,Vegetarian Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121431,100000005573121430,100000005573120702,BREAKFAST,BREAKFAST,,Scrambled Eggs,,13.99,1.0,0.034482758620689655,13.99,0.03450061652281135,1.0,13.99,0.0,0.00,0.00,13.99,1,0.041666666666666664,0.034482758620689655,0.034482758620689655,9.541984732824427E-4,0.03479320550125594,0.03479320550125594,0.0020065488936729884
100000005573121425,100000005573121424,100000005573120702,BREAKFAST,BREAKFAST,,Fried Eggs,,13.99,2.0,0.06896551724137931,27.98,0.0690012330456227,2.0,27.98,0.0,0.00,0.00,27.98,2,0.08333333333333333,0.06896551724137931,0.06896551724137931,0.0019083969465648854,0.06958641100251188,0.06958641100251188,0.004013097787345977
