Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.760260223048327,269.0,0.0,1818.51,0.0,269.0,1818.51,0.0,0.00,52.37,1766.14,89,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,10.67047619047619,21.0,0.07806691449814127,224.08,0.1232217584725957,21.0,224.08,0.0,0.00,0.00,224.08,15,0.16853932584269662,0,0,0.07806691449814127,0,0,0.12687555912894788
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,10.67,21.0,1.0,224.08,1.0,21.0,224.08,0.0,0.00,0.00,224.08,15,1.0,0,1.0,0.07806691449814127,0,1.0,0.12687555912894788
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,16.99,1.0,0.047619047619047616,16.99,0.07582113530881827,1.0,16.99,0.0,0.00,0.00,16.99,1,0.06666666666666667,0.047619047619047616,0.047619047619047616,0.0037174721189591076,0.07582113530881827,0.07582113530881827,0.00961984893609793
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,15.248,5.0,0.23809523809523808,76.24,0.3402356301320956,5.0,76.24,0.0,0.00,0.00,76.24,3,0.2,0.23809523809523808,0.23809523809523808,0.01858736059479554,0.3402356301320956,0.3402356301320956,0.04316758580859954
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030810797,100000012030810796,100000005573120702,BREAKFAST,BREAKFAST,,Vegetarian Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121431,100000005573121430,100000005573120702,BREAKFAST,BREAKFAST,,Scrambled Eggs,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121425,100000005573121424,100000005573120702,BREAKFAST,BREAKFAST,,Fried Eggs,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000018689836918,100000018689836917,100000005573120702,BREAKFAST,BREAKFAST,,Custom Croissant - Made Your Way !,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121411,100000005573121410,100000005573120702,BREAKFAST,BREAKFAST,,Ham & Cheese Croissant,,8.99,5.0,0.23809523809523808,44.95,0.2005980007140307,5.0,44.95,0.0,0.00,0.00,44.95,4,0.26666666666666666,0.23809523809523808,0.23809523809523808,0.01858736059479554,0.2005980007140307,0.2005980007140307,0.02545098350074173
100000005573121417,100000005573121416,100000005573120702,BREAKFAST,BREAKFAST,,"Ham, Egg & Cheese Croissant",,9.99,1.0,0.047619047619047616,9.99,0.04458229203855766,1.0,9.99,0.0,0.00,0.00,9.99,1,0.06666666666666667,0.047619047619047616,0.047619047619047616,0.0037174721189591076,0.04458229203855766,0.04458229203855766,0.005656403229642044
100000031526346544,100000031526346543,100000005573120702,BREAKFAST,BREAKFAST,,"Sausage,  Egg & Cheese Waffle Sandwich",,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000030796419457,100000030796419456,100000005573120702,BREAKFAST,BREAKFAST,,Bacon & Egg Waffle Sandwich,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
