Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.993292433537832,978.0,0.0,6839.44,0.0,969.0,6754.44,9.0,85.00,141.30,6613.14,358,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,14.99,15.0,0.015337423312883436,224.85,0.032875498578831014,13.0,196.87,2.0,27.98,0.75,196.12,14,0.03910614525139665,0,0,0.013415892672858616,0,0,0.02965610889834481
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,15.14,15.0,1.0,224.85,1.0,13.0,196.87,2.0,27.98,0.75,196.12,14,1.0,0,1.0,0.013415892672858616,0,1.0,0.02965610889834481
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,17.99,1.0,0.06666666666666667,17.99,0.08000889481876806,1.0,17.99,0.0,0.00,0.00,17.99,1,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.0010319917440660474,0.09172955333469303,0.09172955333469303,0.002720341622890185
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,16.99,2.0,0.13333333333333333,33.98,0.15112297086946852,2.0,33.98,0.0,0.00,0.00,33.98,2,0.14285714285714285,0.15384615384615385,0.15384615384615385,0.0020639834881320948,0.17326126861105443,0.17326126861105443,0.0051382550497948015
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,15.49,4.0,0.26666666666666666,61.96,0.2755614854347343,4.0,61.96,0.0,0.00,0.00,61.96,4,0.2857142857142857,0.3076923076923077,0.3076923076923077,0.0041279669762641896,0.315929023047114,0.315929023047114,0.0093692255116329
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,14.99,2.0,0.13333333333333333,29.98,0.13333333333333333,2.0,29.98,0.0,0.00,0.75,29.23,2,0.14285714285714285,0.15384615384615385,0.15384615384615385,0.0020639834881320948,0.14904140322251683,0.14904140322251683,0.004419988084329078
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
