Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.05912,375.0,0.0,3772.17,0.0,372.0,3753.20,3.0,18.97,38.93,3714.27,155,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,17.253333333333334,3.0,0.008,51.76,0.013721544893257727,3.0,51.76,0.0,0.00,0.00,51.76,3,0.01935483870967742,0,0,0.008064516129032258,0,0,0.0139354435730305
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,17.25,3.0,1.0,51.76,1.0,3.0,51.76,0.0,0.00,0.00,51.76,3,1.0,0,1.0,0.008064516129032258,0,1.0,0.0139354435730305
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,17.253333333333334,3.0,1.0,51.76,1.0,3.0,51.76,0.0,0.00,0.00,51.76,3,1.0,1.0,1.0,0.008064516129032258,1.0,1.0,0.0139354435730305
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
