Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.933454179254784,993.0,0.0,6884.92,0.0,989.0,6866.46,4.0,18.46,101.81,6764.65,389,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,14.056666666666667,15.0,0.015105740181268883,210.85,0.030624901959645137,15.0,210.85,0.0,0.00,6.27,204.58,13,0.033419023136246784,0,0,0.015166835187057633,0,0,0.03024251069900143
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,14.06,15.0,1.0,210.85,1.0,15.0,210.85,0.0,0.00,6.27,204.58,13,1.0,0,1.0,0.015166835187057633,0,1.0,0.03024251069900143
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,17.99,2.0,0.13333333333333333,35.98,0.17064263694569598,2.0,35.98,0.0,0.00,0.00,35.98,2,0.15384615384615385,0.13333333333333333,0.13333333333333333,0.0020222446916076846,0.1758725193078502,0.1758725193078502,0.005318826546827996
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,16.99,1.0,0.06666666666666667,16.99,0.0805786103865307,1.0,16.99,0.0,0.00,0.00,16.99,1,0.07692307692307693,0.06666666666666667,0.06666666666666667,0.0010111223458038423,0.0830481963046241,0.0830481963046241,0.002511585965275365
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,15.323333333333332,6.0,0.4,91.94,0.4360445814560114,6.0,91.94,0.0,0.00,4.62,87.32,6,0.46153846153846156,0.4,0.4,0.006066734074823054,0.42682569166096385,0.42682569166096385,0.012908280546665386
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
