Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,6.886754098360655,1220.0,0.0,8401.84,0.0,1215.0,8362.30,5.0,39.54,129.76,8232.54,382,0,0,0,0,0,0,0
,,,BREAKFAST,,,,,13.327586206896552,29.0,0.023770491803278688,386.50,0.04600182817097207,29.0,386.50,0.0,0.00,0.65,385.85,21,0.0549738219895288,0,0,0.023868312757201648,0,0,0.04686888858116693
100000005573120702,100000005573120701,,BREAKFAST,BREAKFAST,,,,13.33,29.0,1.0,386.50,1.0,29.0,386.50,0.0,0.00,0.65,385.85,21,1.0,0,1.0,0.023868312757201648,0,1.0,0.04686888858116693
100000023958153315,100000023958153314,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Avocado,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121421,100000005573121420,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Salmon,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
100000005573121419,100000005573121418,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Paris Ham,,16.99,1.0,0.034482758620689655,16.99,0.04395860284605433,1.0,16.99,0.0,0.00,0.00,16.99,1,0.047619047619047616,0.034482758620689655,0.034482758620689655,8.230452674897119E-4,0.0440326551768822,0.0440326551768822,0.002063761609418235
100000005573121423,100000005573121422,100000005573120702,BREAKFAST,BREAKFAST,,Eggs Benedict w/ Spinach,,15.99,1.0,0.034482758620689655,15.99,0.0413712807244502,1.0,15.99,0.0,0.00,0.00,15.99,1,0.047619047619047616,0.034482758620689655,0.034482758620689655,8.230452674897119E-4,0.04144097447194506,0.04144097447194506,0.0019422924152205758
100000005573121427,100000005573121426,100000005573120702,BREAKFAST,BREAKFAST,,Omelette,,15.64625,16.0,0.5517241379310345,250.34,0.6477102199223803,16.0,250.34,0.0,0.00,0.00,250.34,13,0.6190476190476191,0.5517241379310345,0.5517241379310345,0.01316872427983539,0.6488013476739666,0.6488013476739666,0.030408598075442085
100000005573121429,100000005573121428,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette,,15.42,3.0,0.10344827586206896,46.26,0.1196895213454075,3.0,46.26,0.0,0.00,0.00,46.26,3,0.14285714285714285,0.10344827586206896,0.10344827586206896,0.0024691358024691358,0.11989114941039263,0.11989114941039263,0.005619164923583729
100000012030911148,100000012030911147,100000005573120702,BREAKFAST,BREAKFAST,,Egg White Omelette Vegetarian,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
